keyword,genres
"[""artificial-intelligence"", ""cyborg"", ""soldier""]","[""Science"", ""Fiction""]"
"[""chase"", ""space"", ""struggle"", ""sword"", ""wasteland"", ""good-vs-evil"", ""Superhero"", ""planet""]","[""Science"", ""Fiction""]"
"[""clone"", ""crimefighter"", ""cyborg"", ""genetic-engineering"", ""riot [uprising]"", ""robot"", ""scientist""]","[""Science"", ""Fiction""]"
"[""baby"", ""bioengineering"", ""clone"", ""pregnancy"", ""protest"", ""threat""]","[""Horror"", ""Science"", ""Fiction""]"
"[""future"", ""murder"", ""robotics"", ""surrogate""]","[""Comedy"", ""Drama"", ""Science"", ""Fiction""]"
"[""biotechnology"", ""cyberpunk"", ""explosion"", ""gambling"", ""healing"", ""kidnapping"", ""rescue""]","[""Science"", ""Fiction""]"
"[""""]","[""Science"", ""Fiction""]"
"[""biotechnology"", ""cyberpunk"", ""gambling""]","[""Science"", ""Fiction""]"
"[""pilgrimage"", ""journey"", ""religion"", ""immortality"", ""holy"", ""castration"", ""mountains""]","[""Avant-garde"", ""/"", ""Experimental""]"
"[""Christianity"", ""crossroads"", ""evangelism"", ""friendship"", ""science""]","[""Drama""]"
"[""Hanukkah"", ""ex-girlfriend"", ""small-town"", ""judge""]","[""Comedy""]"
"[""fate"", ""God"", ""lightning""]","[""Nature"", ""Spirituality"", ""&"", ""Philosophy""]"
"[""Buddhism"", ""change [personal]"", ""harmony [peace]"", ""inmate"", ""meditation"", ""peace"", ""prison"", ""rehabilitation [criminal]"", ""retreat [sanctuary]"", ""suffering"", ""tranquility"", ""transformation""]","[""Culture"", ""&"", ""Society""]"
"[""apartment"", ""drug-addiction"", ""hostage"", ""manhunt"", ""spiritual-awakening""]","[""Drama"", ""Thriller""]"
"[""Africa"", ""album"", ""controversy"", ""Islam"", ""musician"", ""recording"", ""Senegal"", ""tenor"", ""world-music""]","[""Culture"", ""&"", ""Society"", ""Music""]"
"[""family"", ""Mexico"", ""spiritual""]","[""Drama""]"
"[""Catholicism"", ""girl"", ""monastery"", ""nun"", ""religious-conversion"", ""Vatican""]","[""Drama""]"
"[""band [music group]"", ""Mormon"", ""musician"", ""recovery [health]"", ""religious-conversion"", ""reunion"", ""rock-music""]","[""Culture"", ""&"", ""Society"", ""Music""]"
"[""abolition [of slavery]"", ""clergy"", ""guilt"", ""Parliament"", ""perseverance"", ""politician"", ""sabotage"", ""showdown"", ""slave-trader""]","[""Historical"", ""Film""]"
"[""celibacy"", ""copyright"", ""family"", ""husband-and-wife"", ""secretary"", ""writer"", ""philosophy"", ""Socialism""]","[""Drama""]"
"[""Buddhism"", ""cultural-traditions"", ""faith"", ""festival"", ""gathering"", ""guru"", ""Hinduism"", ""India (subcontinent)"", ""music"", ""nirvana"", ""pilgrimage"", ""quest"", ""rebirth"", ""river"", ""spiritual"", ""spiritual-leader"", ""tent""]","[""Spirituality"", ""&"", ""Philosophy"", ""Culture"", ""&"", ""Society""]"
"[""Christ [Jesus]"", ""church"", ""confession [admission]"", ""emotion"", ""faith"", ""hope"", ""loneliness"", ""prayers"", ""religion""]","[""Culture"", ""&"", ""Society"", ""Spirituality"", ""&"", ""Philosophy""]"
"[""chimpanzee"", ""foil [thwart]"", ""inventor"", ""kidnapping"", ""scientist"", ""spy"", ""top-secret"", ""undercover"", ""world-domination""]","[""Comedy""]"
"[""""]","[""Drama""]"
"[""cab-driver"", ""crime-lord"", ""gangster"", ""hitman"", ""Japanese [nationality]"", ""pimp"", ""politician"", ""prostitute/prostitution"", ""racism"", ""suicide-mission""]","[""Action"", ""Crime""]"
"[""danger"", ""friendship"", ""cross-cultural-relations"", ""culture-clash"", ""daughter"", ""gangster"", ""kidnapping"", ""rescue"", ""Samurai"", ""veteran [military]""]","[""Crime""]"
"[""commando"", ""gangster"", ""hermaphrodite"", ""revenge"", ""schoolgirl""]","[""Crime""]"
"[""gangster"", ""gambling"", ""drugs""]","[""Crime""]"
"[""crime"", ""detective"", ""police"", ""prison"", ""Yakuza""]","[""Action""]"
"[""gangster"", ""hitman"", ""on-the-run"", ""revenge"", ""robbery""]","[""Crime"", ""Thriller""]"
"[""gangster"", ""Japanese [nationality]"", ""organized-crime"", ""escape"", ""police"", ""prison"", ""redemption""]","[""Thriller""]"
"[""gangster"", ""gang-war"", ""coast"", ""rival""]","[""Crime""]"
"[""friendship"", ""street-gang"", ""competition"", ""enemy"", ""boxing"", ""boy"", ""sports""]","[""Comedy"", ""Drama""]"
"[""gangster"", ""clan"", ""ex-policeman"", ""organized-crime"", ""rival""]","[""Crime""]"
"[""organized-crime"", ""gangster"", ""Japan"", ""military-base"", ""mob-boss"", ""modernization""]","[""Crime""]"
"[""gangster"", ""hired-gun [hit man]"", ""hotel"", ""small-town"", ""missing-person"", ""bizarre"", ""innkeeper"", ""mental-breakdown"", ""paranoia""]","[""Horror""]"
"[""heirloom"", ""against-all-odds"", ""America"", ""ancient"", ""boxing"", ""brother"", ""competition"", ""conflict"", ""family"", ""feud"", ""Japan"", ""martial-arts"", ""Ninja"", ""possession"", ""robbery"", ""Samurai"", ""sibling"", ""swashbuckler"", ""sword""]","[""Action""]"
"[""revenge"", ""gangster"", ""daughter"", ""kidnapping"", ""murder"", ""rape"", ""torture""]","[""Crime""]"
"[""executive"", ""television"", ""chimpanzee"", ""girlfriend"", ""network"", ""rags-to-riches"", ""friendship"", ""threat""]","[""Comedy""]"
"[""Arctic"", ""scientist"", ""experiment"", ""monkey"", ""research"", ""laboratory""]","[""Horror"", ""Science"", ""Fiction""]"
"[""escape"", ""animal"", ""battle [war]"", ""gorilla"", ""Kung-Fu"", ""martial-arts"", ""news"", ""on-the-road"", ""reporter"", ""self-promotion""]","[""Action""]"
"[""adoption"", ""family"", ""jungle"", ""mother"", ""newborn"", ""orphan"", ""territory"", ""chimpanzee""]","[""Nature""]"
"[""chimpanzee"", ""flight-simulator"", ""pilot"", ""project [plan]"", ""radiation"", ""sign-language"", ""military"", ""nuclear-accident""]","[""Comedy"", ""Drama""]"
"[""apeman"", ""jungle"", ""klutz"", ""safari"", ""ape"", ""elephant"", ""love"", ""friendship""]","[""Comedy""]"
"[""elephant"", ""Kenya"", ""nature"", ""orangutan"", ""orphan"", ""primate"", ""rehabilitation [criminal]""]","[""Nature""]"
"[""King Kong"", ""giant"", ""gorilla"", ""danger"", ""heart-transplant"", ""destruction"", ""rampage"", ""romance"", ""transfusion""]","[""Action"", ""Adventure""]"
"[""animal"", ""anthropology"", ""cross-cultural-relations"", ""culture-clash"", ""gorilla"", ""killing"", ""obsession"", ""one-against-odds"", ""poacher"", ""scientist""]","[""Drama""]"
"[""accident"", ""animal"", ""biker"", ""boxing"", ""car"", ""chase"", ""country-music"", ""cowboy"", ""hitchhiker"", ""lawman"", ""on-the-road"", ""orangutan"", ""romance"", ""truckdriver""]","[""Action"", ""Adventure""]"
"[""ape"", ""beauty-and-the-beast"", ""capture"", ""expedition"", ""giant"", ""gorilla"", ""jungle"", ""King Kong"", ""love-triangle"", ""man-vs-animal"", ""poacher"", ""soulmate""]","[""Adventure""]"
"[""monkey"", ""handicap"", ""paralysis"", ""paraplegic"", ""quadriplegic"", ""animal"", ""animal-attack"", ""assistance"", ""experiment"", ""help"", ""jealousy"", ""revenge"", ""subconscious"", ""training"", ""investigation"", ""murder"", ""rage"", ""wheelchair""]","[""Horror""]"
"[""""]","[""Adventure"", ""Children's/Family""]"
"[""""]","[""Nature""]"
"[""chimpanzee"", ""father"", ""grief"", ""NASA"", ""parent/child-relationship"", ""son"", ""space-program"", ""space-race"", ""veterinarian"", ""German [nationality]""]","[""Drama""]"
"[""animal"", ""ape"", ""astronaut"", ""attack"", ""bad-guy"", ""good-guy"", ""monster"", ""mutant"", ""post-nuclear-holocaust"", ""science-runs-amok"", ""survivor""]","[""Action"", ""Science"", ""Fiction""]"
"[""adolescence"", ""angst"", ""crush"", ""family"", ""girl"", ""middle-school"", ""nerd"", ""outsider"", ""pre-teen""]","[""Comedy""]"
"[""chimpanzee"", ""curiosity [inquisitiveness]"", ""museum"", ""predicament"", ""Africa""]","[""Children's/Family""]"
"[""love"", ""Summer"", ""teenagers"", ""unrequited""]","[""Drama""]"
"[""boyfriend"", ""hoax"", ""racism""]","[""Drama""]"
"[""obscenity"", ""trial [courtroom]"", ""Beatnik"", ""poetry""]","[""Avant-garde"", ""/"", ""Experimental"", ""Drama""]"
"[""carrier"", ""foil [thwart]"", ""biological-warfare"", ""conspiracy"", ""disease"", ""doctor/nurse"", ""epidemic"", ""experiment"", ""investigator"", ""love"", ""plague"", ""quarantine"", ""race-against-time"", ""research"", ""virus""]","[""Science"", ""Fiction"", ""Thriller""]"
"[""monastery"", ""monk"", ""brotherhood"", ""Alps"", ""ascetic"", ""devotion [dedication]"", ""meditation"", ""prayer"", ""purity"", ""seasons"", ""silence""]","[""Spirituality"", ""&"", ""Philosophy""]"
"[""crimefighter"", ""Superhero"", ""technology""]","[""Children's/Family""]"
"[""friendship"", ""hitman"", ""orphan"", ""childhood"", ""childhood-friend"", ""crime-lord"", ""island"", ""orphanage""]","[""Crime"", ""Drama""]"
"[""bionics"", ""cyborg"", ""humanoid"", ""robot""]","[""Science"", ""Fiction""]"
"[""android"", ""destruction"", ""princess"", ""revenge""]","[""Action""]"
"[""friendship"", ""marijuana"", ""widow/widower"", ""woman""]","[""Comedy"", ""Drama""]"
"[""beach"", ""employment"", ""meaning-of-life"", ""moving"", ""romance"", ""rurality"", ""tourist"", ""urban""]","[""Drama""]"
"[""car-crash"", ""friendship"", ""hometown"", ""nurse"", ""paralysis"", ""paraplegic"", ""self-discovery"", ""substance-abuse"", ""alcoholism"", ""bitterness"", ""soap-opera"", ""self-pity"", ""actor"", ""stars [celebrities]""]","[""Comedy"", ""Drama""]"
"[""ghost"", ""medium [psychic]"", ""haunted"", ""love"", ""marriage"", ""writer"", ""wife""]","[""Comedy"", ""Fantasy""]"
"[""ghost"", ""tax-collector"", ""love"", ""Taoism"", ""demon"", ""lover"", ""monk"", ""soul-collector"", ""supernatural"", ""tree"", ""temple""]","[""Fantasy"", ""Horror"", ""Romance""]"
"[""afterlife"", ""limbo"", ""childbirth"", ""counselor"", ""eternity"", ""filmmaker"", ""introspection"", ""judgment"", ""meditation"", ""memory"", ""recreation"", ""reflection [thought]"", ""soul-searching"", ""train [locomotive]"", ""preservation""]","[""Fantasy""]"
"[""animosity"", ""city"", ""comet"", ""destruction"", ""future"", ""invasion"", ""sea"", ""struggle"", ""underwater""]","[""Drama"", ""Science"", ""Fiction""]"
"[""space-station"", ""grief"", ""husband-and-wife"", ""mental-breakdown"", ""paranormal"", ""psychology"", ""marital-problems"", ""space-rescue"", ""suicide""]","[""Science"", ""Fiction""]"
"[""defense [military]"", ""territory"", ""craziness"", ""exploration"", ""investigator"", ""man-vs-nature"", ""mid-life-crisis"", ""one-against-odds"", ""relationship"", ""shipwreck"", ""spouse"", ""submarine"", ""survivor"", ""world-domination""]","[""Adventure"", ""Science"", ""Fiction""]"
"[""Amazon"", ""escape"", ""humanoid"", ""kidnapping"", ""love"", ""monster"", ""mutant"", ""rescue"", ""scientist"", ""sea-monster""]","[""Horror""]"
"[""monster"", ""destruction"", ""dinosaurs"", ""mutant"", ""attack"", ""big-city"", ""demolition"", ""giant"", ""nuclear-testing"", ""rampage"", ""amusement-park"", ""prehistoric"", ""sea-monster""]","[""Horror""]"
"[""creature"", ""drunk"", ""fisherman"", ""tentacles""]","[""Horror""]"
"[""crocodile"", ""Outback"", ""ranger [military]"", ""Aborigine""]","[""Horror""]"
"[""scuba-diving"", ""couple"", ""drugs"", ""exploration"", ""shipwreck"", ""sports"", ""treasure""]","[""Adventure""]"
"[""ex-convict"", ""robbery"", ""girlfriend"", ""daughter"", ""handicap"", ""mountains"", ""on-the-run"", ""resort"", ""surgery""]","[""Crime""]"
"[""drug-addiction"", ""past"", ""recovery [health]""]","[""Drama""]"
"[""detective"", ""friendship"", ""gangster""]","[""Drama""]"
"[""boarding-house""]","[""Drama""]"
"[""director"", ""filmmaker"", ""orphan"", ""toy-store"", ""train-station""]","[""Children's/Family""]"
"[""gangster"", ""loot"", ""rival"", ""robbery"", ""gold"", ""kidnapping"", ""underworld""]","[""Crime""]"
"[""family"", ""survivor"", ""craziness"", ""escape"", ""orphan"", ""hospital""]","[""Drama""]"
"[""oppression"", ""childhood-adventures"", ""coming-of-age"", ""orphan"", ""survivor"", ""writing""]","[""Drama""]"
"[""battle [war]"", ""battleship"", ""Naval-Academy""]","[""Science"", ""Fiction"", ""War""]"
"[""battle [war]"", ""British"", ""German [nationality]"", ""Navy"", ""ship"", ""war""]","[""Action"", ""Drama""]"
"[""against-all-odds"", ""boating"", ""escape"", ""hero"", ""high-seas"", ""malaria"", ""officer"", ""sailor"", ""sea-captain"", ""swashbuckler"", ""tyrant"", ""war""]","[""Adventure""]"
"[""conflict"", ""war"", ""battleship"", ""commander"", ""crew"", ""destroyer"", ""good-vs-evil"", ""sea-battle"", ""self-discovery"", ""stalking"", ""submarine"", ""survivor""]","[""Drama"", ""War""]"
"[""commander"", ""crisis-of-conscience"", ""decision"", ""officer"", ""sea-battle"", ""sea-disaster"", ""storm"", ""submarine"", ""war"", ""warship""]","[""War""]"
"[""man"", ""against-all-odds"", ""battle [war]"", ""boating"", ""coming-of-age"", ""merchant-marines"", ""pirate [seafarer]"", ""sea"", ""silence"", ""swashbuckler""]","[""Action"", ""Adventure""]"
"[""battle [war]"", ""love-triangle"", ""military"", ""office"", ""PT-boats"", ""sea"", ""self-sacrifice"", ""submarine"", ""U-boat"", ""wedding-plans""]","[""Drama""]"
"[""submarine"", ""captain [military]"", ""German [nationality]"", ""commander"", ""sea-battle"", ""war""]","[""War"", ""Action""]"
"[""battle [war]"", ""commander"", ""forces [military]"", ""Marines"", ""SeaBees"", ""world-war"", ""Pearl-Harbor""]","[""War""]"
"[""against-the-system"", ""military"", ""mutiny"", ""nuclear-holocaust"", ""nuclear-weapon"", ""officer"", ""submarine""]","[""Action""]"
"[""partner"", ""war"", ""workaholic"", ""courage"", ""doctor/nurse"", ""love"", ""missile"", ""Navy"", ""romance"", ""sailor"", ""torpedo"", ""underwater""]","[""Action"", ""Comedy"", ""Romance"", ""War""]"
"[""British"", ""fighting"", ""ship"", ""captain [military]"", ""evacuation"", ""morale"", ""Navy"", ""war""]","[""War""]"
"[""boating"", ""boredom"", ""captain [military]"", ""cargo"", ""friendship"", ""military"", ""Navy"", ""officer"", ""prank"", ""slice-of-life"", ""war"", ""crew"", ""transfer""]","[""Comedy""]"
"[""war"", ""boating"", ""destroyer"", ""duel"", ""Navy"", ""Nazism"", ""sea-battle"", ""submarine"", ""U-boat""]","[""War""]"
"[""resistance"", ""romance"", ""smuggling"", ""boating"", ""love"", ""war"", ""battle-of-the-sexes"", ""captain [military]"", ""alcohol"", ""one-against-odds""]","[""Drama"", ""Romance""]"
"[""crew"", ""submarine"", ""hustler"", ""Navy"", ""officer"", ""nurse"", ""battle-of-the-sexes"", ""con/scam""]","[""Comedy""]"
"[""highlights"", ""Navy"", ""sea-battle"", ""victory"", ""world-war""]","[""History""]"
"[""submarine"", ""British"", ""war"", ""against-all-odds"", ""battle [war]"", ""explosion"", ""sea-battle"", ""suicide-mission"", ""underwater"", ""battleship"", ""Britain"", ""coast"", ""Germany"", ""mission [quest]"", ""Navy""]","[""War""]"
"[""addiction"", ""eviction"", ""house"", ""immigrant"", ""police-officer"", ""American-dream"", ""culture-clash""]","[""Drama""]"
"[""American [nationality]"", ""captain [military]"", ""fighting"", ""Navy"", ""PT-boats"", ""war"", ""sacrifice"", ""sea-battle"", ""Japanese [nationality]""]","[""War""]"
"[""immigrant"", ""Mexico"", ""street-gang""]","[""Drama""]"
"[""decision"", ""immigrant"", ""Ireland"", ""Irish [nationality]"", ""love-triangle""]","[""Drama""]"
"[""""]","[""Comedy"", ""Drama""]"
"[""divorce"", ""immigrant"", ""Palestinian  [nationality]""]","[""Drama""]"
"[""family"", ""Swedish [nationality]"", ""hardships"", ""immigrant"", ""journey"", ""peasant"", ""poverty"", ""saga""]","[""Epic"", ""Drama""]"
"[""photographer"", ""multiple-murder"", ""investigation"", ""extramarital-affair"", ""incest"", ""island"", ""jealousy"", ""murder-trial"", ""yacht""]","[""Mystery"", ""Drama""]"
"[""coming-of-age"", ""farmhand"", ""father"", ""son"", ""stabbing""]","[""Drama""]"
"[""survivor"", ""immigrant"", ""Greece""]","[""Drama""]"
"[""coming-of-age"", ""junkyard"", ""auto-repair""]","[""Drama""]"
"[""childhood-friend"", ""con/scam"", ""conscience"", ""friendship"", ""gambling"", ""killing"", ""lawyer"", ""love-triangle"", ""moll"", ""orphan"", ""prosecutor"", ""rackets [corruption]"", ""rival"", ""romance"", ""urban""]","[""Drama""]"
"[""war"", ""anti-war"", ""atrocity"", ""battlefield"", ""pacifism"", ""supernatural""]","[""Epic"", ""Fantasy""]"
"[""apartment"", ""boyfriend"", ""ghost"", ""hospital"", ""purgatory"", ""rental"", ""romance"", ""supernatural""]","[""Romance""]"
"[""armored-car"", ""armored-car-robbery"", ""robbery"", ""double-cross"", ""ex-wife"", ""gangster"", ""betrayal"", ""guard""]","[""Crime""]"
"[""child"", ""war"", ""animal"", ""cemetery"", ""childhood"", ""childhood-adventures"", ""dog"", ""family"", ""hearse"", ""orphan""]","[""Drama""]"
"[""ghost"", ""afterlife"", ""lover"", ""Netherworld"", ""romance"", ""star-crossed-lovers"", ""suicide-pact"", ""China"", ""missing-person"", ""obsession"", ""passion"", ""relationship"", ""reunion"", ""supernatural"", ""flashback"", ""prostitute/prostitution"", ""history"", ""reporter""]","[""Fantasy""]"
"[""boy"", ""adolescence"", ""coming-of-age"", ""murder"", ""racism"", ""romance""]","[""Drama""]"
"[""political-intrigue"", ""sound-effects"", ""assassination"", ""bridge [structure]"", ""car"", ""cover-up"", ""girlfriend"", ""tape [recording]"", ""river""]","[""Thriller""]"
"[""criminal"", ""witness"", ""assassination"", ""conspiracy"", ""ecology"", ""FBI (Federal Bureau of Investigation)"", ""killing"", ""lawsuit"", ""lawyer"", ""millionaire"", ""oil"", ""on-the-run"", ""professor"", ""reporter"", ""romance"", ""Supreme-Court"", ""theory""]","[""Thriller""]"
"[""on-the-run"", ""special-effects"", ""frame-up"", ""double-cross"", ""mob-boss"", ""police-detective"", ""assassination"", ""filmmaker"", ""name-clearing""]","[""Thriller""]"
