"[""boss [employer]"", ""boyfriend"", ""break-up [romantic]"", ""dissatisfaction"", ""girlfriend"", ""lecher"", ""revenge"", ""uncertainty""]","""Looking For Love"""," ""Single Life"""," ""Twentysomething Life""",,,,,,,,,,,
"[""addiction"", ""against-all-odds"", ""apartment"", ""Britain"", ""class [social]"", ""conflict"", ""construction"", ""drugs"", ""employment"", ""escape"", ""ex-convict"", ""exploration"", ""friendship"", ""girlfriend"", ""help"", ""homelessness"", ""labor-relations"", ""love"", ""man"", ""nudity"", ""poverty"", ""sex"", ""social-commentary"", ""society"", ""violence"", ""working-class"", ""director"", ""humor"", ""moving"", ""return"", ""Royal-Air-Force"", ""songwriter"", ""struggle"", ""worker""]","""Down on Their Luck"""," ""Labor Unions""",,,,,,,,,,,,
"[""corruption"", ""gunfighter"", ""love"", ""rancher"", ""sheriff"", ""showdown"", ""Wild-West"", ""friendship""]","""Ranchers""",,,,,,,,,,,,,
"[""gunfighter"", ""daughter"", ""going-straight"", ""land-war"", ""twins"", ""cattle"", ""femme-fatale"", ""friendship"", ""gangster"", ""landowner"", ""one-against-odds"", ""romance"", ""showdown"", ""battle [war]"", ""duel"", ""land"", ""redemption"", ""sheriff""]","""Lone Wolves"""," ""Righting the Wronged"""," ""Ranchers""",,,,,,,,,,,
"[""Secret-Service"", ""federal-agent"", ""innocence"", ""investigation"", ""mentor"", ""President"", ""rogue"", ""search"", ""suspect"", ""tracking [following]"", ""traitor""]","""Assassination Plots"""," ""Clearing One's Name"""," ""Conspiracies"""," ""Traitorous Spies/Double Agents""",,,,,,,,,,
"[""assignment"", ""attack"", ""bad-guy"", ""death"", ""desert"", ""duel"", ""escape"", ""General"", ""good-guy"", ""love"", ""Marines"", ""peanut-vendor"", ""serenade"", ""sheik"", ""trapped"", ""treason"", ""uncle""]","""Foreign Legion""",,,,,,,,,,,,,
"[""fish-out-of-water"", ""foreign-legion"", ""wrestling-Greco-Roman"", ""slavery""]","""Foreign Legion"""," ""Unlikely Heroes""",,,,,,,,,,,,
"[""doctor"", ""foreign-legion"", ""commander"", ""disease"", ""escape"", ""false-accusation"", ""French [nationality]"", ""name-clearing"", ""niece"", ""priest"", ""murder""]","""Clearing One's Name"""," ""Foreign Legion""",,,,,,,,,,,,
"[""military"", ""archaeology"", ""brutality"", ""desert"", ""expedition"", ""foreign-legion"", ""mission [quest]"", ""provincial"", ""romance"", ""training"", ""treasure"", ""war""]","""Foreign Legion""",,,,,,,,,,,,,
"[""bad-guy"", ""espionage"", ""good-guy"", ""war"", ""foreign"", ""foreign-legion"", ""France"", ""legion"", ""Nazism""]","""Foreign Legion""",,,,,,,,,,,,,
"[""foreign-legion"", ""enlistment"", ""Arab"", ""friendship"", ""military"", ""letter"", ""girlfriend"", ""love""]","""Foreign Legion""",,,,,,,,,,,,,
"[""leader"", ""military"", ""officer"", ""peasant""]","""Colonialism"""," ""Foreign Legion"""," ""Military Life""",,,,,,,,,,,
"[""crash"", ""desertion"", ""escape"", ""firing-squad"", ""foreign-legion"", ""friendship"", ""horse"", ""military"", ""romance"", ""waiter""]","""Foreign Legion""",,,,,,,,,,,,,
"[""foreign-legion"", ""rebel"", ""French [nationality]"", ""hostage"", ""Zaire""]","""Hostage Situations"""," ""Daring Rescues"""," ""Foreign Legion""",,,,,,,,,,,
"[""foreign-legion"", ""love-triangle"", ""soldier"", ""Arab"", ""beauty [physical]"", ""conflict"", ""courage"", ""desert"", ""escape"", ""fugitive"", ""hardships"", ""informer"", ""investigation"", ""killing"", ""murder"", ""on-the-run"", ""police"", ""pursuit"", ""Spain""]","""Foreign Legion"""," ""Love Triangles""",,,,,,,,,,,,
"[""nightclub"", ""singer"", ""soldier"", ""foreign-legion"", ""love"", ""desert"", ""love-triangle"", ""romance""]","""Foreign Legion""",,,,,,,,,,,,,
"[""adventurer"", ""criminal"", ""escape"", ""foreign-legion"", ""girlfriend"", ""kingpin""]","""Foreign Legion"""," ""Mercenaries""",,,,,,,,,,,,
"[""Arab"", ""battle [war]"", ""brother"", ""courage"", ""desert"", ""family"", ""jewel-robbery"", ""legion"", ""love"", ""mother"", ""responsibility"", ""sacrifice"", ""son""]","""Foreign Legion"""," ""Miscarriage of Justice"""," ""Sibling Relationships""",,,,,,,,,,,
"[""love"", ""Arab"", ""battle [war]"", ""commander"", ""criminal"", ""foreign-legion"", ""France"", ""honor [recognition]"", ""outpost"", ""rampage"", ""redemption"", ""self-sacrifice"", ""sibling"", ""suffering""]","""Foreign Legion""",,,,,,,,,,,,,
"[""foreign-legion"", ""family"", ""false-accusation"", ""love"", ""confession [criminal]"", ""criminal"", ""revenge"", ""opal"", ""orphan"", ""religion"", ""robbery"", ""witness""]","""Foreign Legion"""," ""Heroic Mission"""," ""Sibling Relationships""",,,,,,,,,,,
"[""agent [representative]"", ""betrayal"", ""camp"", ""desert"", ""espionage"", ""foreign-legion"", ""France"", ""group"", ""help"", ""honor [recognition]"", ""officer"", ""outpost"", ""redemption"", ""regiment"", ""renegade"", ""rescue"", ""foreign"", ""legion""]","""Foreign Legion"""," ""Redemption""",,,,,,,,,,,,
"[""unhappiness"", ""captive"", ""captor"", ""courage"", ""escape"", ""family"", ""foreign-legion"", ""friendship"", ""sibling""]","""Foreign Legion""",,,,,,,,,,,,,
"[""affection"", ""battle [war]"", ""desert"", ""foreign-legion"", ""France"", ""love-triangle"", ""romance"", ""soldier""]","""Foreign Legion""",,,,,,,,,,,,,
"[""foreign-legion"", ""jealousy"", ""military"", ""military-post"", ""recruit [soldier]"", ""servicemen""]","""Military Life"""," ""Foreign Legion""",,,,,,,,,,,,
"[""brother"", ""weapons-dealer"", ""bad-guy"", ""good-guy"", ""mercenary"", ""war"", ""foreign-legion"", ""legion""]","""Sibling Relationships"""," ""Foreign Legion"""," ""Love Triangles""",,,,,,,,,,,
"[""against-all-odds"", ""Arab"", ""attack"", ""bad-guy"", ""battle [war]"", ""bounty"", ""brutality"", ""desert"", ""forces [military]"", ""foreign"", ""good-guy"", ""invasion"", ""legionnaire"", ""mutiny"", ""officer"", ""outpost"", ""soldier"", ""territory""]","""Foreign Legion"""," ""Redemption""",,,,,,,,,,,,
"[""Australia"", ""native"", ""poverty"", ""surfing""]","""Surfing""",,,,,,,,,,,,,
"[""Hawaii"", ""island-tropical"", ""Polynesian"", ""boy"", ""coming-of-age"", ""divorce"", ""native"", ""new-kid-in-town"", ""poverty"", ""racism"", ""surfing"", ""teenagers"", ""working-class""]","""Fish Out of Water"""," ""Surfing""",,,,,,,,,,,,
"[""skateboarding"", ""legacy"", ""pioneer"", ""rise-to-fame"", ""ego"", ""skate-park"", ""street-culture"", ""street-smart"", ""surfing"", ""teenagers"", ""endorsement"", ""crime"", ""drugs"", ""celebrity""]","""Underdogs"""," ""Surfing""",,,,,,,,,,,,
"[""surfing"", ""culture [social culture]"", ""pro-sports"", ""beach"", ""Summer"", ""Hawaii"", ""ocean""]","""Surfing""",,,,,,,,,,,,,
"[""surfing"", ""Israel"", ""legend  [famous person]"", ""patriarch"", ""retrospective"", ""sports history""]","""Bohemian Life"""," ""Dysfunctional Families"""," ""Surfing""",,,,,,,,,,,
"[""beach"", ""coast-to-coast"", ""odyssey"", ""surfing""]","""Surfing""",,,,,,,,,,,,,
"[""surfing"", ""on-the-road"", ""sports""]","""Surfing""",,,,,,,,,,,,,
"[""surfing"", ""brotherhood"", ""street-gang"", ""rebel"", ""Australia"", ""disenfranchisement"", ""notoriety"", ""legend  [famous person]"", ""poverty"", ""seaside"", ""stigma"", ""struggle""]","""Street Gangs"""," ""Surfing""",,,,,,,,,,,,
"[""surfing"", ""around-the-world"", ""beach""]","""Surfing""",,,,,,,,,,,,,
"[""Australia"", ""brother"", ""business"", ""criminal"", ""surfing""]","""Going Straight"""," ""Sibling Relationships"""," ""Surfing""",,,,,,,,,,,
"[""bisexuality"", ""skateboarding""]","""Journey of Self-Discovery"""," ""Surfing""",,,,,,,,,,,,
"[""surfing"", ""beach"", ""extreme-sports"", ""friendship"", ""love-vs-career"", ""competition"", ""sister"", ""quarterback""]","""Class Differences"""," ""Down on Their Luck"""," ""Questioning Gender Roles"""," ""Sibling Relationships"""," ""Surfing"""," ""Underdogs""",,,,,,,,
"[""comeback"", ""shark"", ""surfing""]","""Living With Disability"""," ""Surfing"""," ""When Animals Attack""",,,,,,,,,,,
"[""danger"", ""law-enforcement"", ""surfing"", ""agent [representative]"", ""bad-guy"", ""bank"", ""beach"", ""cat-and-mouse"", ""FBI (Federal Bureau of Investigation)"", ""friendship"", ""good-guy"", ""infiltration"", ""investigation"", ""police"", ""robbery"", ""self-discovery"", ""skydiving"", ""sports"", ""subculture"", ""undercover""]","""Going Undercover"""," ""Bank Robbery"""," ""Dangerous Friends"""," ""Surfing""",,,,,,,,,,
"[""surfing"", ""extreme-sports""]","""Surfing""",,,,,,,,,,,,,
"[""surfing""]","""Down on Their Luck"""," ""Existential Crisis"""," ""Surfing""",,,,,,,,,,,
"[""surfing"", ""beach"", ""beach-party"", ""life-changes"", ""nerd"", ""party"", ""sports"", ""teenagers""]","""Fish Out of Water"""," ""Surfing""",,,,,,,,,,,,
"[""boy"", ""surfing"", ""coming-of-age"", ""friendship"", ""reunion"", ""sports"", ""veteran [military]""]","""Faltering Friendships"""," ""Haunted By the Past"""," ""Redemption"""," ""Starting Over"""," ""Surfing""",,,,,,,,,
"[""extreme-sports""]","""Going Undercover"""," ""Dangerous Friends"""," ""Surfing""",,,,,,,,,,,
"[""carnival"", ""fight"", ""game"", ""Halloween"", ""kidnapping"", ""weapons"", ""worker""]","""Kidnapping"""," ""Trapped or Confined""",,,,,,,,,,,,
"[""business"", ""inheritance"", ""mistress"", ""nephew"", ""publisher""]","""Battle of the Sexes""",,,,,,,,,,,,,
"[""lessons"", ""groundhog"", ""self-discovery"", ""supernatural-forces"", ""weatherperson"", ""blizzard"", ""clock"", ""diner"", ""director"", ""love"", ""cameraman"", ""ceremony"", ""time-travel"", ""trapped"", ""holiday"", ""romance"", ""television"", ""life-insurance"", ""piano""]","""Battle of the Sexes"""," ""Opposites Attract"""," ""Redemption"""," ""Small-Town Life"""," ""Time Travel"""," ""Fish Out of Water""",,,,,,,,
"[""factory"", ""marital-problems"", ""wife"", ""umbrella""]","""Battle of the Sexes"""," ""Labor Unions"""," ""Love Triangles""",,,,,,,,,,,
"[""incest"", ""adolescence"", ""alternate-reality"", ""battle [war]"", ""battle-of-the-sexes"", ""caterpillar"", ""dream"", ""dream-interpretation"", ""eagle"", ""fantasy"", ""future"", ""on-the-run"", ""pig"", ""reality"", ""twins"", ""unicorn"", ""war""]","""Future Dystopias"""," ""Battle of the Sexes"""," ""Mind Games"""," ""Mythical Creatures"""," ""Sexual Awakening"""," ""Talking Animals""",,,,,,,,
"[""battle-of-the-sexes"", ""bicycle"", ""competition"", ""neighborhood"", ""race [competition]""]","""Battle of the Sexes""",,,,,,,,,,,,,
"[""deception"", ""advertising-campaign"", ""break-up [romantic]"", ""columnist"", ""lovelorn"", ""magazine"", ""wager"", ""diamond""]","""Battle of the Sexes"""," ""Date from Hell"""," ""Opposites Attract"""," ""Playing the Field"""," ""Schemes and Ruses""",,,,,,,,,
"[""athlete"", ""battle-of-the-sexes"", ""golf"", ""sports"", ""tennis"", ""competition"", ""romance"", ""friendship"", ""promoter"", ""transformation"", ""love-triangle"", ""manager""]","""Battle of the Sexes"""," ""Love Triangles"""," ""Otherwise Engaged""",,,,,,,,,,,
"[""professor"", ""sexual-harassment"", ""student"", ""house"", ""politics"", ""education"", ""grades""]","""Battle of the Sexes"""," ""Teachers and Students"""," ""Work Ethics""",,,,,,,,,,,
"[""editor"", ""reporter"", ""escape"", ""fugitive"", ""investigator"", ""journalism"", ""cop-killer"", ""newspaper"", ""battle-of-the-sexes"", ""business"", ""false-accusation"", ""execution"", ""murder"", ""captive"", ""captor"", ""killing"", ""marriage"", ""romance""]","""Work Ethics"""," ""Battle of the Sexes"""," ""Members of the Press""",,,,,,,,,,,
"[""battle-of-the-sexes"", ""chauvinist"", ""extramarital-affair"", ""friendship"", ""girlfriend"", ""journey"", ""on-the-road"", ""pregnancy""]","""Battle of the Sexes""",,,,,,,,,,,,,
"[""battle-of-the-sexes"", ""friendship"", ""journalism"", ""love"", ""marriage"", ""reporter"", ""sports"", ""sportswriter"", ""baseball""]","""Opposites Attract"""," ""Battle of the Sexes"""," ""Members of the Press""",,,,,,,,,,,
"[""boy"", ""Christmas"", ""journey"", ""North-Pole"", ""Santa-Claus"", ""train [locomotive]""]","""Fantasy Lands"""," ""Journey of Self-Discovery""",,,,,,,,,,,,
"[""girl"", ""dimension-travel"", ""fantasy"", ""fantasy-world"", ""reality""]","""Fantasy Lands"""," ""Mischievous Children"""," ""Talking Animals""",,,,,,,,,,,
"[""gods"", ""brother"", ""mythological-legends"", ""punishment""]","""Fantasy Lands"""," ""Fathers and Sons"""," ""Mythical Creatures""",,,,,,,,,,,
"[""fantasy-world"", ""rescue"", ""battle [war]"", ""book"", ""boy"", ""bully"", ""creature"", ""disease"", ""fairytale"", ""fantasy"", ""magic"", ""mysticism"", ""one-against-odds"", ""reality"", ""warrior""]","""Fantasy Lands"""," ""Heroic Mission""",,,,,,,,,,,,
"[""""]","""Fantasy Lands""",,,,,,,,,,,,,
"[""rock-music"", ""submarine"", ""pop-art"", ""psychedelic"", ""anti-war"", ""journey"", ""love"", ""meanness"", ""songwriter"", ""courage"", ""good-vs-evil""]","""Fantasy Lands"""," ""Heroic Mission"""," ""Fighting the System""",,,,,,,,,,,
"[""allegory"", ""fantasy-world"", ""happiness"", ""odyssey"", ""quest"", ""search""]","""Fantasy Lands""",,,,,,,,,,,,,
"[""earthquake"", ""Godzilla"", ""monster"", ""mutant"", ""nuclear-energy"", ""sculpture"", ""sea-monster"", ""submarine"", ""undersea""]","""Kaiju""",,,,,,,,,,,,,
"[""turtle"", ""fire-breathing"", ""monster"", ""Cold-War"", ""scientist"", ""bombing"", ""Japanese [nationality]""]","""Kaiju"""," ""Mutants""",,,,,,,,,,,,
"[""fight"", ""Godzilla"", ""island"", ""mutant"", ""reporter"", ""sister"", ""business""]","""Kaiju"""," ""Mutants""",,,,,,,,,,,,
"[""Godzilla"", ""monster"", ""creature"", ""destruction"", ""enemy"", ""Japan"", ""radioactivity"", ""freeze"", ""ray [beam]""]","""Kaiju"""," ""Mutants""",,,,,,,,,,,,
"[""cover-up"", ""creature"", ""destruction"", ""devastation"", ""forces [military]"", ""Godzilla"", ""lizard"", ""military"", ""monster"", ""nuclear-scientist"", ""nuclear-weapon"", ""radiation"", ""soldier""]","""Kaiju"""," ""Heroic Mission"""," ""Race Against Time"""," ""Fathers and Sons""",,,,,,,,,,
"[""turtle"", ""monster"", ""flying"", ""giant"", ""mind-control"", ""squid"", ""UFO (Unidentified Flying Object)"", ""alien [not human]"", ""attack"", ""fire-breathing"", ""invasion"", ""spacecraft"", ""earth"", ""planet"", ""fire"", ""flight""]","""Evil Aliens"""," ""Kaiju""",,,,,,,,,,,,
"[""Godzilla"", ""monster"", ""mutant"", ""nuclear-weapon"", ""creature"", ""destruction"", ""explosion"", ""flashback"", ""giant"", ""Japanese [nationality]"", ""lizard"", ""radioactivity"", ""scientist"", ""suicide"", ""hospital"", ""sleep""]","""Kaiju"""," ""Mutants""",,,,,,,,,,,,
"[""boy"", ""bully"", ""dreams"", ""Godzilla"", ""kidnapping"", ""monster"", ""island""]","""Fantasy Lands"""," ""Kaiju""",,,,,,,,,,,,
"[""giant"", ""Japanese [nationality]"", ""monster"", ""Japan"", ""agent [representative]"", ""divorce"", ""grandfather"", ""protection"", ""Superhero""]","""Down on Their Luck"""," ""Kaiju""",,,,,,,,,,,,
"[""child"", ""civil-war"", ""escape"", ""God"", ""good-vs-evil"", ""inhabitant"", ""Japan"", ""medieval"", ""monster"", ""mountains"", ""prince"", ""princess"", ""rebel"", ""ruler"", ""Samurai"", ""servant"", ""slavery"", ""tyrant"", ""war"", ""warrior"", ""wife""]","""Kaiju"""," ""Righting the Wronged""",,,,,,,,,,,,
"[""fight"", ""Godzilla"", ""monster"", ""natural-disaster"", ""repairs"", ""robot"", ""scientist""]","""Kaiju""",,,,,,,,,,,,,
"[""monster"", ""montage""]","""Kaiju""",,,,,,,,,,,,,
"[""countryside"", ""creature"", ""destruction"", ""dinosaurs"", ""Japanese [nationality]"", ""volcano"", ""egg""]","""Kaiju"""," ""Mutants"""," ""When Animals Attack""",,,,,,,,,,,
"[""insects"", ""attack"", ""destruction"", ""giant"", ""greed"", ""invasion"", ""Japan"", ""kidnapping"", ""monster"", ""moth"", ""native"", ""nightclub"", ""owner"", ""power"", ""princess"", ""rampage"", ""rescue"", ""reward"", ""supernatural"", ""tribe""]","""Kaiju""",,,,,,,,,,,,,
"[""animal"", ""attack"", ""crab"", ""enemy"", ""Godzilla"", ""island"", ""monster"", ""moth"", ""sea-monster"", ""world-domination""]","""Kaiju""",,,,,,,,,,,,,
"[""Godzilla"", ""monster"", ""android"", ""alien [not human]"", ""ape"", ""battle [war]"", ""clone"", ""robot"", ""world-domination""]","""Evil Aliens"""," ""Kaiju"""," ""Mutants""",,,,,,,,,,,
"[""alien [not human]"", ""attack"", ""battle [war]"", ""Godzilla"", ""invasion"", ""monster"", ""planet"", ""Rodan""]","""Evil Aliens"""," ""Kaiju""",,,,,,,,,,,,
"[""turtle"", ""monster"", ""fire-breathing"", ""scientist"", ""classmate"", ""teenagers""]","""Kaiju"""," ""Mutants""",,,,,,,,,,,,
"[""brother"", ""gangster"", ""godfather [guardian]"", ""murder"", ""recruit [soldier]""]","""Rise To Power"""," ""Triad""",,,,,,,,,,,,
"[""bad-guy"", ""gangster"", ""gang-war"", ""good-guy"", ""informer"", ""murder"", ""outlaw [Western]"", ""police"", ""police-investigation"", ""rampage"", ""restaurant"", ""torture"", ""war""]","""Going Undercover"""," ""Triad"""," ""Assumed Identities"""," ""Obsessive Quests"""," ""Criminal's Revenge"""," ""Rogue Cops""",,,,,,,,
"[""martial-arts"", ""partner"", ""police-officer"", ""smuggling"", ""daughter""]","""Rogue Cops"""," ""Triad""",,,,,,,,,,,,
"[""brother"", ""crime-lord"", ""daughter"", ""gang-war"", ""police-officer"", ""undercover"", ""blackmail""]","""Going Undercover"""," ""Triad""",,,,,,,,,,,,
"[""genetic-engineering"", ""drug-dealer"", ""escape"", ""experiment"", ""gangster"", ""genetics"", ""monster"", ""mutant"", ""research"", ""scientist"", ""smuggling"", ""yacht""]","""Mutants"""," ""Drug Trade"""," ""Triad""",,,,,,,,,,,
"[""""]","""Police Corruption"""," ""Triad""",,,,,,,,,,,,
"[""Chinese [nationality]"", ""daughter"", ""drug-smuggler"", ""gangster"", ""immigrant"", ""murder"", ""wife""]","""Drug Trade"""," ""Mistaken Identities"""," ""Out For Revenge"""," ""Triad""",,,,,,,,,,
"[""drug-dealer"", ""police-officer"", ""undercover""]","""Triad""",,,,,,,,,,,,,
"[""corruption"", ""peacemaker"", ""gang-war"", ""police"", ""immigrant"", ""recruit [soldier]""]","""Culture Clash"""," ""Rookie Cops"""," ""Triad""",,,,,,,,,,,
